id,tweet
1368939563561934851,"""this #internationalwomensday join us in standing in solidarity w #uyghur ;minority #women of #xinjiang. the world cannot allow suffering of these women any longer. watch our #statement fr #parliamentarians acr #ipac🌍network"" #iwd2021 #standwithuyghurs "
1368931315500933122,20/01/21 in an unprecedented decision the us government has determined that chinese mass internment of uyghur minorities in xinjiang amounts to genocide. in an unprecedented decision. 📸: france24 
1368919889419923464," this creates an outrage in #pakistan, but #humanrightsviolations of #uyghurs in #xinjiang doesnt. 🙄 #hypocritepakistan"
1368907746897199104,"🚨 uighur women march in i̇stanbul against china camps several hundred muslim uighur women in turkey staged an international women’s day march along the bosporus on monday demanding the closure of mass incarceration camps in china’s xinjiang region, age... "
1368893845564317705," i won't bring my future wife there on mar the 8th, but i may change my mind if a xinjiang girl marry me ☺️😜"
1368879594196135936,"#uyghur women sexually abused and tortured in ""xinjiang"" ‘re-education’ camps 😢 "
1368865589243113482, bla bla bla you have very well swallowed the cia propaganda congratulations👏👏 have you ever been to 🇨🇳? tibet or xinjiang ?😂 you would know it's pure fallacies and fake news. muslims are happy in 🇨🇳 as well as the tibetans
1368864025593982976,"these people who commit treason for personal gain live with their own lies, and as time goes on, their thoughts are replaced by lies.these people are too fat. maybe the food in chinese concentration camps is good. 🍲🥢 ↘... #china #xinjiang #us"
1368860528811139073,yingkou in da house! qinhuangdao in da house! japan in da house! and hainan in da house! xinjiang in da house! zhejiang wenzhou in da house! we got chongqing in da house! and china in da house! stream 《loverboy 88》!! 😚💙🎸✨ #chuang2021 #创造营2021 
1368858587112431618," since living abroad is so uncomfortable, why not come back to china? there is no such poor child in xinjiang😉 "
1368857484639797251,🛑  stop forced sterilisation ; contraception of uyghur ; kazakh women in xinjiang ♥️ reunite  separated families 📣raise uyghur ; kazakh women’s voices stand in solidarity with uyghur and kazakh women in xinjiang and all women across the globe. #internationalwomensday 
1368855670775115780, proud that women in xinjiang can be free from being baby-making machines. 👍
1368848197234331648,🛑 stop forced sterilisation ; contraception of uyghur ; kazakh women in xinjiang - reproductive freedom worldwide 💙 reunite separated families 📢 raise uyghur ; kazakh women’s voices #webelieveuyghurwomen #iwd2021 #internationalwomensday #iwd #internationalwomensday2021 
1368845194670575616,"1: ""a huge amount of #bitcoin is mined in xinjiang ... [with energy from subsidized #coal-fired power plants], the same place where uighur...minorities have been inflicted with horrific human rights abuses mining the very same coal used to create bitcoin""🤔 "
1368844977514643457,some of the instagram-first art we've run on in the last month. 🔹 antoine doré on the eu's e-privacy battle. 🔹 maria hergueta on solar panels made in xinjiang. 🔹 yuke li on slovenia's war on the media. 🔹 natsumi chikayasu () on eu vineyard rules. 
1368840584811732992,"international women’s day 🙋🏽‍♀️ controlling the bodies ; freedoms of women isn’t new, but the horror of the scale of forced sterilisations ; ‘re-education’ camps in xinjiang is a crime against humanity. please join us ; stand with uyghur women. #iwd2021"
1368834209112977410, thank you very much for stand with hong kong. regina ip lied that there was no genocide in xinjiang. she is simply not qualified to speak on behalf of women.😡 
1368832149227380739,"happy international women's day to all beautiful ladies! have a fantastic day!💐💐💐💐💐💐 this picture taken on august 26, 2012 is a #xinjiang girl dressed in ethnic wear attending the 21th silk road #turpan grape #festival in xinjiang. #silkroad #internationalwomensday "
1368828762599653376, easy to say i denounce but i see no sanctions for the 🇺🇲. 🙄 can't even investigate your war crimes. what about khashoggi ? the day you provide me true evidence of genocide happening in xinjiang like a video of people being mass killed i will denounce.
1368827013331628035, yes actually we are allied with all the abrahamic nations like you say. our closest ally is 🇵🇰. they all have sent envoys in xinjiang and don't believe in your bs 🤣 but they have seen the bombs you dropped in the abrahamic nations
1368823330095173634, because this desert is neighboring🇦🇫 and that your country has funded talibans and al qaeda and also to draw in some uyghurs who crossed the border to speed wahhabism in xinjiang thanks to the cia...😉
1368822153504641024, i hope it's not happening in xinjiang. cpc is forcing women to shop on women's day!!!! how torturous!! 🤣🤣🤣🤣🤣🤣🤣🤣
1368818814608105477," shohrat zakir, president of the xinjiang uyghur autonomous region and member of the central committee of the communist party if 🇨🇳😉 so please stop your bs you don't know anything about 🇨🇳 "
1368814558517686276,"🎂😬 was treated to the traditional ""cake in the face"" celebration by his xinjiang teammates wish the 30-year-old a happy and healthy new year! never stop chasing your dream👊 "
1368812808977010689, what's going on in xinjiang = disgrace ; libs just turn a blind 👁 to it all ; then write them a cheque. their ideology/kickback is more important than human rights. i just read that 🇨🇳 is moving 1000's out to other parts of 🇨🇳- saying they must assimilate. never to be 👀 again
1368811816198021124,"i said this last week on my stream, if china was remotely interested in genociding xinjiang, all they would have to do is close it off and let covid do its thing. ya know...like what israel is doing to the west bank. 🤷‍♂️"
1368799930857398275,"happy women’s day!🎉🎉 as chairman mao said, “woman can hold up half the sky”. dilraba is a uighur ethnicity swat police officer who serving in kashgar police station in xinjiang. she and her colleagues has the ability to destroy any terrorism and maintains the stable of xinjiang "
1368791139487219714,"🤔.......a symbol of human rights and togetherness in prc, colorful amina yusup from xinjiang uyguirar😍😍 #happywomenday! "
1368781376267386880,"when #ccp jumps out and defends it really hard, you know you hit a home run. nothing really new - just more proof on the old shits❗️ #uyghur #standwithuyghurs #uyghurs #xinjiang #china #genocide #xijinping "
1368768425158320129,the trudeau govt donated $8m to canadian solar (a 🇨🇳 co. ) with direct ties to forced labour in xinjiang! this is the same co. that took #ontario for a ride 💸; now they're supplying panels to solar farms in #alberta ; own 2 solar farms: 1 ; 1 . 👍 
1368749353960022017," all valid points francois👍 there's also the bri train and road link to russia, eu and pakistan's gwadar port. then there's a massive amount of oil and gas in xinjiang and finally, a strong narrative on ""china bad/america good"" deflects from the real point that america is bad"
1368743740429504512,did you know biden introduced the bill to eliminate extraordinary rendition? 🤯 pretty hypocritical for the biden state department to criticize what appears to be china's ddr program in xinjiang. maybe that's why his lawyers said there was no genocide. 
1368707389722140672, i support the video you posted other day about women dancing in xinjiang ✌️ red salute comrade ✊
1368699111365472261,"#chinamediacoverage 🔵han zheng meets with carrie lam and he yicheng 🔵wang yi on four important takeaways from china's 20 years of wto accession 🔵wang yi: claims of ""genocide"" in xinjiang region are absurd "
1368696713091952640,"this international women's day, join us in standing in solidarity with the uyghur and minority women of xinjiang. the world cannot allow the suffering of these women any longer. 📽️watch our statement from parliamentarians across the #ipac🌍network. #iwd2021 #standwithuyghurs "
1368694995763556361, hey danny i got blocked for merely asking what a swedish academic means with ’xinjiang denialism’ would be great to see you challenge him (though i guess you’ll get blocked too) he 👇🏻 considers himself a china pundit of course 
1368688880350883841,#xinjiang freedom of speech!❤️👍 
1368655696447893510,"canada defends persecuted uighurs ""lawmakers approved the non-binding motion, brought forward by opposition conservatives, to recognize china’s actions in the north-western xinjiang province as a genocide against muslim uighurs."" -guardian ➡️more in the link in the bio."
1368642223928057856, hope ccp allow us to click pictures in tibet and xinjiang.👍
1368623991720570881," china 🤣🤣🤣🤣🤣🤣🤣🤣 where they r killing people ruthlessly is ur ideal state!then u shud consider shifting,try xinjiang to start with #dumboclown"
1368620368416698372, 🤣i think i know why you make a big splash in a teacup over a typo ; become hysterically furious because the posts exposed the lies made by bbc ; other western media ; politicians that they could not enter xinjiang to do their own research but rely on hearsay to file reports.
1368617021135458304,"also applies to ""genocide"". yesterday, tibet. today, xinjiang. tomorrow, somewhere else (inner mongolia, perhaps?🤞). "
1368607862184935425,🎧sound on🎧 🎶'cause when push comes to shove i will kill your friends and family to remind you of my love🎶👑👑👑 #fightforfreedom #uyghurgenocide #deepfake #machinelearning #ml h/t #hamilton today #hongkong; tomorrow #xinjiang 
1368600478968258561,the women who were abused in the concentration camp were well fed and became fat. i'm sorry. i want to go to a concentration camp like this. 🌹 #china #xinjiang 
1368593682966970375," why are u playing dumb?! how is billion out of poverty, building best infrastructure in the world, 25000 mosques in xinjiang alone, best economy, moving to green energy with biggest government approval and happiness index in the world.. bad human rights?! usa is 10x worse 🤦‍♂️"
