id,tweet,name,cotton,genocide,camps,olympics,sterilizations,humanright,muslim,faith,language
1011,"The so-called #Xinjiang ""victims"" have given multiple contradicting testimonies in their anti-China rants to Western media outlets. Check out the infographic to see how their ""testimonies"" changed in different media reports.  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,"Some anti-China forces in the West have concocted and disseminated a lot of false information about China's #Xinjiang, including ""religious control"" and ""re-education camps to detain millions of Uygur Muslims."" Read how facts and truth destroy all lies.   ",Global Times,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1013,"The source in @BBC’s report accusing China of “mass rape” in Xinjiang has been found to have changed her “testimony” multiple times in the past years, especially after she was “supported” by anti-China organ when she began to make “rape” accusation.    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,"30 of 41 articles that BBC published on #Xinjiang since Aug have no bylines. The anonymous pieces consist of second-hand quotes from other Western and US media, making this self-claimed “accurate and fair” media more like an anonymous site busy with making up lies of Xinjiang.  ",Global Times,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1015,"People should learn truth about #Xinjiang, as the Xinjiang regional govt has held more than 20 press briefings, invited more than 1,000 diplomats, journalists and religious representatives from over 100 countries to visit Xinjiang: Embassy of China in Canada  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,"There is no ""genocide"" or ""forced labor"" in #Xinjiang; Xinjiang-related issues are not about human rights, ethnicity or religion, but anti-violence, anti-terrorism and anti-separatism: Embassy of China in Canada refutes false claims by Canadian media National Post.  ",Global Times,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1017,"Chinese FM spokesperson Wang Wenbin highlighted Xinhua News' timely exposure of #Xinjiang-related rumors and lies that @adrianzenz, @BBCNews, @ABCaustralia and others have made, and called on all media to objectively report the truth about Xinjiang.    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,"From previous ""camps"" to ""forced labor"" and to ""genocide"" and ""sexual assault""… these show West’s escalating hype over China's #Xinjiang with more vulgar content, without bottom lines: experts.   ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,"With seemingly endless string of very bizarre stories of governance in #Xinjiang, we have reason to suspect that foreign anti-China forces have put those people up to cooperating and concocting those stories: Editor-in-Chief Hu Xijin #HuSays  ",Global Times,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1020,"For those who want to know the truth about #China's #Xinjiang, see the following infographic to get the fact in order to not be fooled by the anti-China propaganda campaign:     ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,"Looking through @BBC's latest horrified and sensational accusation against China for ""mass rape"" in #Xinjiang, readers will find it's based on a single story with many ""actresses"" who appeared in all Western media reports defaming Xinjiang.   ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,"#环球时报Editorial: Given its reports on Xinjiang, the BBC has been acting no more as a traditional media outlet of the West, but it is more like a fortress in the media war against China controlled by Western intelligence agencies.    ",Global Times,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1023,The FM spokesperson noted Zumrat Dawut was frequently interviewed by the BBC despite her lying on many occasions (about Xinjiang); Adrian Zenz has also made numerous unsubstantiated claims and fake reports about Xinjiang.,Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,"Behind the recent slanderous claims and lies against #China's #Xinjiang are some familiar names -- BBC and anti-China ""scholar"" Adrian Zenz, for example, Chinese FM spokesperson Wang Wenbin said.  ",Global Times,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,"Anti-China forces’ attempts to make troubles in #China’s #Xinjiang or to draw Xinjiang back to the previous nightmare of frequent terrorist attacks are doomed to fail, senior official from Xinjiang said.    ",Global Times,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1026,"The @BBC report claiming women’s benefits in NW China’s Xinjiang #Uygur Autonomous Region being assaulted is unfounded, said Chinese FM spokesperson on Wed, urging related media to stop smearing China on #Xinjiang topics.    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,"An online event was held to introduce NW China's #Xinjiang to more outsiders on Thurs with ambassadors from many countries attending to listen to stories of former trainees of Xinjiang's education centers, imams, and female representatives.    ",Global Times,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1028,"China is a great economic and military power; but for propaganda, the US is the world champion. Thanks to the US, the French know the names of the 50 states of the USA and only 4 Chinese regions – Taiwan, Hong Kong, Tibet and Xinjiang: @MaximeVivas    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,"In France, very few of those who talk about #Xinjiang have been in Xinjiang; Like parrots, they only repeat lies made by anti-China scholar Adrian Zenz. The absence of the slightest challenge to their words gave them a veneer of truth: @MaximeVivas  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,"French writer and journalist @MaximeVivas wrote a book on China's #Xinjiang based on his two visits to the region. Seasonal workers in Xinjiang are labeled by Western media and so-called NGOs as “forced labor,” Vivas told the GT.    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,"Ambassador Kham-Inh Khitchadeth of Laos in Geneva suggested people visit #Xinjiang rather than listen to fake news about the region, during an online press conference hosted by China. He once paid a visit to Xinjiang.  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,"Lies that have been repeated a thousand times are still lies, Ambassador Chen Xu, China's Permanent Representative to the UN Office at Geneva and other International Organizations in Switzerland, said at the event, referring to rumors and accusations against #China’s #Xinjiang.",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1033,"China’s Permanent Mission to the UN Office at Geneva and other International Organizations in Switzerland, and the #Xinjiang regional government jointly held a media briefing to help outsiders better understand China’s #Xinjiang region via video link on Wednesday.  ",Global Times,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,The #SpringFestival on duty! Border officers and soldiers from the #PLA #Xinjiang Military Command prepare supplies on the frontier to ensure border security during the Spring Festival.  ,Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,Detachment members from the People's Armed Police Force of Xinjiang Corps conducted a bomb disposal drill at night. Bomb disposal experts removed a homemade bomb which could have been detonated by remote control and electronic timers within two minutes.  ,Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,"Northwest China's #Xinjiang Uygur Autonomous Region added 461,100 new urban jobs in 2020, authorities said Tuesday.    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,"China's chief diplomat Yang Jiechi urged the US to strictly abide by the one China principle, stop interfering in #HongKong, #Xinjiang, and #Tibet affairs, and stop attempts to hold back China's development by meddling in China's internal affairs. @JoeBiden &amp; @ABlinken  ",Global Times,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1038,"#Xinjiang cotton textile enterprises have never had institutional arrangements with training centers for labor supply, nor have they made mandatory arrangements to hire graduates from these centers, Xinjiang Textile Industry Association report showed.      ",Global Times,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1039,"#China welcomes #US new admin officials to visit #Xinjiang region, an open and consistent attitude. It also shows people in China hope Biden admin won't repeat mistakes Trump administration made, using Xinjiang topics to further damage bilateral ties.  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,"#Xinjiang regional spokesperson exposed ""Uyghur Transitional Justice Database"" for missing Uygurs as a tool used by separatists, including the #WUC from Xinjiang to defame the region, and said it was funded by US' #NED  ",Global Times,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1041,"PLA Xinjiang Military Command recently commissioned its first batch of Type 15 light tanks. Now, both Xinjiang and Tibet military commands safeguarding China's western borders have equipped these advanced tanks specializing in plateau combat, analysts said.   ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,"Recently, some Western media cited ""evidence"" from ""Uyghur Transitional Justice Database"" and claimed that some overseas individuals discovered that their relatives in Xinjiang are ""missing."" Let's hear what these people said:    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,"Residents from NW #China's #Xinjiang who have been listed as ""missing"" by an overseas ""database"" appeared in a video on Monday and refuted lies that they were being ""persecuted.""  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,"#China's #Xinjiang aims to step up efforts to develop its tourism sector to boost economic growth, hoping to welcome 2 million visitors in 2021 and over 4 million by 2025: regional govt. (File Photo: Xinhua)    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,"NW China's #Xinjiang sets its average annual #GDP growth target for the 14th Five-Year Plan period (2021-25) at above 6%, with per capital disposable income growing at the same rate and an average of 460,000 new urban jobs created each year: local govt     ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1046,"#China's #Xinjiang welcomes people from around the world to visit, including US officials from the Biden administration, a senior official from Xinjiang said on Monday, while also expressing opposition to presumption of guilt.    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1047,"#Cotton textile enterprises in #China’s #Xinjiang have never had institutional arrangements with vocational education and training centers for labor, nor have they had mandatory arrangements for graduated trainees: Xinjiang Textile Industry Association  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,#Xinjiang's Altay organizes all sorts of training to improve villagers' vocational skills.    ,Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,"""The most important thing should be repeated three times – China has no genocide; China has no genocide; China has no genocide, period,"" Foreign Ministry spokesperson Zhao Lijian@zlj517 said, urging prudence from Biden admin on Xinjiang issues.    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,"China’s #Xinjiang saw #GDP grow 3.4% in 2020, official data showed. The region’s growth rate of above-scale industrial added value was the second highest among Chinese provinces last year.  ",Global Times,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1051,"Przewalski's horses spotted in Jimsar County, #Xinjiang.    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,"Former trainees in #Xinjiang speak up to dismiss rumors of being tortured or forced to pick up cotton. ""Some overseas media smeared Xinjiang with very ugly and extremely irresponsible words. Look at me, I'm so happy now. Do I look like I have been abused?""  ",Global Times,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1053,"In 2020, NW China's #Xinjiang Uygur Autonomous Region's #GDP exceeded 1.3 trillion yuan ($212.78 billion), an increase of 3.4% over 2019. The per capita disposable income of urban residents in Xinjiang was 34,838 yuan in 2020, which in 2019 was 34,664 yuan.  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,"The ""genocide"" accusation against #China in its #Xinjiang region is a total lie made up by anti-China forces, and we believe most countries have sharp eyes and hold an objective attitude toward China's policies in Xinjiang, FM spokesperson Zhao Lijian said.  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,"An 8-episode documentary series showcasing the historic footprints of #Xinjiang as an inalienable part of #China is being broadcast on China Central Television. It unfolds the vivid stories of Xinjiang in four aspects including history, ethnicities, religion and culture.  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,"Since last week, many residents from Xinjiang began to post videos of their personal stories to refute Mike Pompeo's ""genocide"" claim. Let's hear what people in Xinjiang have to say    ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1057,#Opinion: Pompeo's lies about Xinjiang Uyghur Autonomous Region and pernicious influences will be swept into the garbage of history. Then the world and the region will be more harmonious and peaceful.  ,Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,"Residents from different fields, including religious figures from #China's #Xinjiang, speak out on what is really happening in the region, refuting Western media's hype and opposing Pompeo's ""determination"" that China is committing ""genocide"" in region.  ",Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,View of snow-covered Cheshi Ancient Trail in Xinjiang    ,Global Times,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,Kazakh embroidery production helps female villagers increase income in #Xinjiang.    ,Global Times,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1061,"The second season of 'Say Hello to Life', a program of #China Central Television, tried to answer questions such as ""What is the real #Xinjiang?"" and ""What is the life of local residents like?""    ",Global Times,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
